"ID_Temps","date_transaction","jour","mois","trimestre","annee","date_transaction_reelle"
"904","2009-06-22","22","6","2","2009","Mon Jun 22 09:21:52 GMT+01:00 2009"
"905","2009-06-23","23","6","2","2009","Tue Jun 23 18:12:09 GMT+01:00 2009"
"906","2009-06-24","24","6","2","2009","Wed Jun 24 21:03:51 GMT+01:00 2009"
"907","2009-06-25","25","6","2","2009","Thu Jun 25 05:04:42 GMT+01:00 2009"
"908","2009-06-26","26","6","2","2009","Fri Jun 26 19:01:42 GMT+01:00 2009"
"909","2009-06-27","27","6","2","2009","Sat Jun 27 12:34:51 GMT+01:00 2009"
"910","2009-06-28","28","6","2","2009","Sun Jun 28 04:15:53 GMT+01:00 2009"
"911","2009-06-29","29","6","2","2009","Mon Jun 29 05:07:02 GMT+01:00 2009"
"912","2009-06-30","30","6","2","2009","Tue Jun 30 02:11:01 GMT+01:00 2009"
"913","2009-07-01","1","7","3","2009","Wed Jul 01 15:32:18 GMT+01:00 2009"
"914","2009-07-02","2","7","3","2009","Thu Jul 02 22:19:08 GMT+01:00 2009"
"915","2009-07-03","3","7","3","2009","Fri Jul 03 15:12:26 GMT+01:00 2009"
"916","2009-07-04","4","7","3","2009","Sat Jul 04 15:07:18 GMT+01:00 2009"
"917","2009-07-05","5","7","3","2009","Sun Jul 05 00:40:01 GMT+01:00 2009"
"918","2009-07-06","6","7","3","2009","Mon Jul 06 07:44:12 GMT+01:00 2009"
"919","2009-07-07","7","7","3","2009","Tue Jul 07 02:51:49 GMT+01:00 2009"
"920","2009-07-08","8","7","3","2009","Wed Jul 08 14:45:01 GMT+01:00 2009"
"921","2009-07-09","9","7","3","2009","Thu Jul 09 08:09:51 GMT+01:00 2009"
"922","2009-07-10","10","7","3","2009","Fri Jul 10 16:31:56 GMT+01:00 2009"
"923","2009-07-11","11","7","3","2009","Sat Jul 11 08:37:45 GMT+01:00 2009"
"924","2009-07-12","12","7","3","2009","Sun Jul 12 15:20:27 GMT+01:00 2009"
"925","2009-07-13","13","7","3","2009","Mon Jul 13 12:02:06 GMT+01:00 2009"
"926","2009-07-14","14","7","3","2009","Tue Jul 14 15:38:51 GMT+01:00 2009"
"927","2009-07-15","15","7","3","2009","Wed Jul 15 05:23:15 GMT+01:00 2009"
"928","2009-07-16","16","7","3","2009","Thu Jul 16 16:51:17 GMT+01:00 2009"
"929","2009-07-17","17","7","3","2009","Fri Jul 17 09:21:50 GMT+01:00 2009"
"930","2009-07-18","18","7","3","2009","Sat Jul 18 03:12:16 GMT+01:00 2009"
"931","2009-07-19","19","7","3","2009","Sun Jul 19 20:25:42 GMT+01:00 2009"
"932","2009-07-20","20","7","3","2009","Mon Jul 20 03:23:52 GMT+01:00 2009"
"933","2009-07-21","21","7","3","2009","Tue Jul 21 01:16:23 GMT+01:00 2009"
"934","2009-07-22","22","7","3","2009","Wed Jul 22 11:21:19 GMT+01:00 2009"
"935","2009-07-23","23","7","3","2009","Thu Jul 23 21:03:44 GMT+01:00 2009"
"936","2009-07-24","24","7","3","2009","Fri Jul 24 19:27:54 GMT+01:00 2009"
"937","2009-07-25","25","7","3","2009","Sat Jul 25 14:39:06 GMT+01:00 2009"
"938","2009-07-26","26","7","3","2009","Sun Jul 26 18:41:59 GMT+01:00 2009"
"939","2009-07-27","27","7","3","2009","Mon Jul 27 15:44:02 GMT+01:00 2009"
"940","2009-07-28","28","7","3","2009","Tue Jul 28 14:43:44 GMT+01:00 2009"
"941","2009-07-29","29","7","3","2009","Wed Jul 29 05:06:48 GMT+01:00 2009"
"942","2009-07-30","30","7","3","2009","Thu Jul 30 02:17:33 GMT+01:00 2009"
"943","2009-07-31","31","7","3","2009","Fri Jul 31 21:52:31 GMT+01:00 2009"
"944","2009-08-01","1","8","3","2009","Sat Aug 01 10:26:58 GMT+01:00 2009"
"945","2009-08-02","2","8","3","2009","Sun Aug 02 10:04:21 GMT+01:00 2009"
"946","2009-08-03","3","8","3","2009","Mon Aug 03 12:09:51 GMT+01:00 2009"
"947","2009-08-04","4","8","3","2009","Tue Aug 04 06:55:20 GMT+01:00 2009"
"948","2009-08-05","5","8","3","2009","Wed Aug 05 05:58:51 GMT+01:00 2009"
"949","2009-08-06","6","8","3","2009","Thu Aug 06 13:48:43 GMT+01:00 2009"
"950","2009-08-07","7","8","3","2009","Fri Aug 07 01:34:28 GMT+01:00 2009"
"951","2009-08-08","8","8","3","2009","Sat Aug 08 08:27:53 GMT+01:00 2009"
"952","2009-08-09","9","8","3","2009","Sun Aug 09 10:50:20 GMT+01:00 2009"
"953","2009-08-10","10","8","3","2009","Mon Aug 10 18:43:42 GMT+01:00 2009"
"954","2009-08-11","11","8","3","2009","Tue Aug 11 08:57:15 GMT+01:00 2009"
"955","2009-08-12","12","8","3","2009","Wed Aug 12 18:14:46 GMT+01:00 2009"
"956","2009-08-13","13","8","3","2009","Thu Aug 13 07:24:10 GMT+01:00 2009"
"957","2009-08-14","14","8","3","2009","Fri Aug 14 23:24:30 GMT+01:00 2009"
"958","2009-08-15","15","8","3","2009","Sat Aug 15 15:41:26 GMT+01:00 2009"
"959","2009-08-16","16","8","3","2009","Sun Aug 16 16:54:48 GMT+01:00 2009"
"960","2009-08-17","17","8","3","2009","Mon Aug 17 07:13:14 GMT+01:00 2009"
"961","2009-08-18","18","8","3","2009","Tue Aug 18 23:04:05 GMT+01:00 2009"
"962","2009-08-19","19","8","3","2009","Wed Aug 19 05:10:08 GMT+01:00 2009"
"963","2009-08-20","20","8","3","2009","Thu Aug 20 11:38:35 GMT+01:00 2009"
"964","2009-08-21","21","8","3","2009","Fri Aug 21 06:10:16 GMT+01:00 2009"
"965","2009-08-22","22","8","3","2009","Sat Aug 22 04:46:38 GMT+01:00 2009"
"966","2009-08-23","23","8","3","2009","Sun Aug 23 23:12:30 GMT+01:00 2009"
"967","2009-08-24","24","8","3","2009","Mon Aug 24 00:07:48 GMT+01:00 2009"
"968","2009-08-25","25","8","3","2009","Tue Aug 25 08:06:26 GMT+01:00 2009"
"969","2009-08-26","26","8","3","2009","Wed Aug 26 18:17:23 GMT+01:00 2009"
"970","2009-08-27","27","8","3","2009","Thu Aug 27 00:40:37 GMT+01:00 2009"
"971","2009-08-28","28","8","3","2009","Fri Aug 28 22:02:43 GMT+01:00 2009"
"972","2009-08-29","29","8","3","2009","Sat Aug 29 23:46:25 GMT+01:00 2009"
"973","2009-08-30","30","8","3","2009","Sun Aug 30 20:45:04 GMT+01:00 2009"
"974","2009-08-31","31","8","3","2009","Mon Aug 31 10:13:37 GMT+01:00 2009"
"975","2009-09-01","1","9","3","2009","Tue Sep 01 10:48:06 GMT+01:00 2009"
"976","2009-09-02","2","9","3","2009","Wed Sep 02 01:32:12 GMT+01:00 2009"
"977","2009-09-03","3","9","3","2009","Thu Sep 03 18:25:07 GMT+01:00 2009"
"978","2009-09-04","4","9","3","2009","Fri Sep 04 00:01:43 GMT+01:00 2009"
"979","2009-09-05","5","9","3","2009","Sat Sep 05 16:57:01 GMT+01:00 2009"
"980","2009-09-06","6","9","3","2009","Sun Sep 06 17:46:15 GMT+01:00 2009"
"981","2009-09-07","7","9","3","2009","Mon Sep 07 02:54:19 GMT+01:00 2009"
"982","2009-09-08","8","9","3","2009","Tue Sep 08 03:54:00 GMT+01:00 2009"
"983","2009-09-09","9","9","3","2009","Wed Sep 09 12:22:23 GMT+01:00 2009"
"984","2009-09-10","10","9","3","2009","Thu Sep 10 00:45:01 GMT+01:00 2009"
"985","2009-09-11","11","9","3","2009","Fri Sep 11 18:58:10 GMT+01:00 2009"
"986","2009-09-12","12","9","3","2009","Sat Sep 12 18:37:05 GMT+01:00 2009"
"987","2009-09-13","13","9","3","2009","Sun Sep 13 18:53:54 GMT+01:00 2009"
"988","2009-09-14","14","9","3","2009","Mon Sep 14 17:26:19 GMT+01:00 2009"
"989","2009-09-15","15","9","3","2009","Tue Sep 15 18:08:09 GMT+01:00 2009"
"990","2009-09-16","16","9","3","2009","Wed Sep 16 04:37:50 GMT+01:00 2009"
"991","2009-09-17","17","9","3","2009","Thu Sep 17 22:20:17 GMT+01:00 2009"
"992","2009-09-18","18","9","3","2009","Fri Sep 18 19:04:27 GMT+01:00 2009"
"993","2009-09-19","19","9","3","2009","Sat Sep 19 12:00:21 GMT+01:00 2009"
"994","2009-09-20","20","9","3","2009","Sun Sep 20 22:25:04 GMT+01:00 2009"
"995","2009-09-21","21","9","3","2009","Mon Sep 21 21:56:57 GMT+01:00 2009"
"996","2009-09-22","22","9","3","2009","Tue Sep 22 09:24:14 GMT+01:00 2009"
"997","2009-09-23","23","9","3","2009","Wed Sep 23 01:39:16 GMT+01:00 2009"
"998","2009-09-24","24","9","3","2009","Thu Sep 24 20:54:41 GMT+01:00 2009"
"999","2009-09-25","25","9","3","2009","Fri Sep 25 15:02:46 GMT+01:00 2009"
"1000","2009-09-26","26","9","3","2009","Sat Sep 26 20:39:29 GMT+01:00 2009"
"1001","2009-09-27","27","9","3","2009","Sun Sep 27 21:05:15 GMT+01:00 2009"
"1002","2009-09-28","28","9","3","2009","Mon Sep 28 17:49:45 GMT+01:00 2009"
"1003","2009-09-29","29","9","3","2009","Tue Sep 29 06:52:11 GMT+01:00 2009"
"1004","2009-09-30","30","9","3","2009","Wed Sep 30 17:44:59 GMT+01:00 2009"
"1005","2009-10-01","1","10","4","2009","Thu Oct 01 22:11:37 GMT+01:00 2009"
"1006","2009-10-02","2","10","4","2009","Fri Oct 02 06:36:18 GMT+01:00 2009"
"1007","2009-10-03","3","10","4","2009","Sat Oct 03 05:45:41 GMT+01:00 2009"
"1008","2009-10-04","4","10","4","2009","Sun Oct 04 02:44:22 GMT+01:00 2009"
"1009","2009-10-05","5","10","4","2009","Mon Oct 05 03:19:12 GMT+01:00 2009"
"1010","2009-10-06","6","10","4","2009","Tue Oct 06 02:23:03 GMT+01:00 2009"
"1011","2009-10-07","7","10","4","2009","Wed Oct 07 17:07:01 GMT+01:00 2009"
"1012","2009-10-08","8","10","4","2009","Thu Oct 08 16:59:51 GMT+01:00 2009"
"1013","2009-10-09","9","10","4","2009","Fri Oct 09 17:04:44 GMT+01:00 2009"
"1014","2009-10-10","10","10","4","2009","Sat Oct 10 07:36:27 GMT+01:00 2009"
"1015","2009-10-11","11","10","4","2009","Sun Oct 11 09:48:40 GMT+01:00 2009"
"1016","2009-10-12","12","10","4","2009","Mon Oct 12 08:23:41 GMT+01:00 2009"
"1017","2009-10-13","13","10","4","2009","Tue Oct 13 01:40:09 GMT+01:00 2009"
"1018","2009-10-14","14","10","4","2009","Wed Oct 14 09:09:32 GMT+01:00 2009"
"1019","2009-10-15","15","10","4","2009","Thu Oct 15 16:49:34 GMT+01:00 2009"
"1020","2009-10-16","16","10","4","2009","Fri Oct 16 03:07:34 GMT+01:00 2009"
"1021","2009-10-17","17","10","4","2009","Sat Oct 17 14:17:19 GMT+01:00 2009"
"1022","2009-10-18","18","10","4","2009","Sun Oct 18 13:28:00 GMT+01:00 2009"
"1023","2009-10-19","19","10","4","2009","Mon Oct 19 11:51:52 GMT+01:00 2009"
"1024","2009-10-20","20","10","4","2009","Tue Oct 20 06:11:22 GMT+01:00 2009"
"1025","2009-10-21","21","10","4","2009","Wed Oct 21 21:10:31 GMT+01:00 2009"
"1026","2009-10-22","22","10","4","2009","Thu Oct 22 15:12:36 GMT+01:00 2009"
"1027","2009-10-23","23","10","4","2009","Fri Oct 23 15:45:51 GMT+01:00 2009"
"1028","2009-10-24","24","10","4","2009","Sat Oct 24 03:48:55 GMT+01:00 2009"
"1029","2009-10-25","25","10","4","2009","Sun Oct 25 12:04:00 GMT+01:00 2009"
"1030","2009-10-26","26","10","4","2009","Mon Oct 26 12:37:39 GMT+01:00 2009"
"1031","2009-10-27","27","10","4","2009","Tue Oct 27 20:25:15 GMT+01:00 2009"
"1032","2009-10-28","28","10","4","2009","Wed Oct 28 15:35:24 GMT+01:00 2009"
"1033","2009-10-29","29","10","4","2009","Thu Oct 29 10:35:03 GMT+01:00 2009"
"1034","2009-10-30","30","10","4","2009","Fri Oct 30 05:10:39 GMT+01:00 2009"
"1035","2009-10-31","31","10","4","2009","Sat Oct 31 18:49:22 GMT+01:00 2009"
"1036","2009-11-01","1","11","4","2009","Sun Nov 01 17:54:29 GMT+01:00 2009"
"1037","2009-11-02","2","11","4","2009","Mon Nov 02 17:26:48 GMT+01:00 2009"
"1038","2009-11-03","3","11","4","2009","Tue Nov 03 16:52:49 GMT+01:00 2009"
"1039","2009-11-04","4","11","4","2009","Wed Nov 04 13:41:33 GMT+01:00 2009"
"1040","2009-11-05","5","11","4","2009","Thu Nov 05 04:52:04 GMT+01:00 2009"
"1041","2009-11-06","6","11","4","2009","Fri Nov 06 16:19:15 GMT+01:00 2009"
"1042","2009-11-07","7","11","4","2009","Sat Nov 07 11:54:30 GMT+01:00 2009"
"1043","2009-11-08","8","11","4","2009","Sun Nov 08 16:03:36 GMT+01:00 2009"
"1044","2009-11-09","9","11","4","2009","Mon Nov 09 09:20:52 GMT+01:00 2009"
"1045","2009-11-10","10","11","4","2009","Tue Nov 10 05:41:30 GMT+01:00 2009"
"1046","2009-11-11","11","11","4","2009","Wed Nov 11 06:20:47 GMT+01:00 2009"
"1047","2009-11-12","12","11","4","2009","Thu Nov 12 21:30:16 GMT+01:00 2009"
"1048","2009-11-13","13","11","4","2009","Fri Nov 13 12:06:35 GMT+01:00 2009"
"1049","2009-11-14","14","11","4","2009","Sat Nov 14 22:19:39 GMT+01:00 2009"
"1050","2009-11-15","15","11","4","2009","Sun Nov 15 06:59:09 GMT+01:00 2009"
"1051","2009-11-16","16","11","4","2009","Mon Nov 16 16:16:56 GMT+01:00 2009"
"1052","2009-11-17","17","11","4","2009","Tue Nov 17 08:47:04 GMT+01:00 2009"
"1053","2009-11-18","18","11","4","2009","Wed Nov 18 16:58:20 GMT+01:00 2009"
"1054","2009-11-19","19","11","4","2009","Thu Nov 19 08:54:24 GMT+01:00 2009"
"1055","2009-11-20","20","11","4","2009","Fri Nov 20 02:06:23 GMT+01:00 2009"
"1056","2009-11-21","21","11","4","2009","Sat Nov 21 22:48:41 GMT+01:00 2009"
"1057","2009-11-22","22","11","4","2009","Sun Nov 22 13:24:53 GMT+01:00 2009"
"1058","2009-11-23","23","11","4","2009","Mon Nov 23 11:21:56 GMT+01:00 2009"
"1059","2009-11-24","24","11","4","2009","Tue Nov 24 08:42:10 GMT+01:00 2009"
"1060","2009-11-25","25","11","4","2009","Wed Nov 25 23:03:12 GMT+01:00 2009"
"1061","2009-11-26","26","11","4","2009","Thu Nov 26 22:59:12 GMT+01:00 2009"
"1062","2009-11-27","27","11","4","2009","Fri Nov 27 08:35:36 GMT+01:00 2009"
"1063","2009-11-28","28","11","4","2009","Sat Nov 28 05:32:38 GMT+01:00 2009"
"1064","2009-11-29","29","11","4","2009","Sun Nov 29 22:58:41 GMT+01:00 2009"
"1065","2009-11-30","30","11","4","2009","Mon Nov 30 06:34:29 GMT+01:00 2009"
"1066","2009-12-01","1","12","4","2009","Tue Dec 01 12:54:10 GMT+01:00 2009"
"1067","2009-12-02","2","12","4","2009","Wed Dec 02 05:30:15 GMT+01:00 2009"
"1068","2009-12-03","3","12","4","2009","Thu Dec 03 05:07:14 GMT+01:00 2009"
"1069","2009-12-04","4","12","4","2009","Fri Dec 04 03:58:26 GMT+01:00 2009"
"1070","2009-12-05","5","12","4","2009","Sat Dec 05 06:24:41 GMT+01:00 2009"
"1071","2009-12-06","6","12","4","2009","Sun Dec 06 11:40:57 GMT+01:00 2009"
"1072","2009-12-07","7","12","4","2009","Mon Dec 07 16:23:52 GMT+01:00 2009"
"1073","2009-12-08","8","12","4","2009","Tue Dec 08 16:12:58 GMT+01:00 2009"
"1074","2009-12-09","9","12","4","2009","Wed Dec 09 18:13:35 GMT+01:00 2009"
"1075","2009-12-10","10","12","4","2009","Thu Dec 10 23:08:07 GMT+01:00 2009"
"1076","2009-12-11","11","12","4","2009","Fri Dec 11 05:52:00 GMT+01:00 2009"
"1077","2009-12-12","12","12","4","2009","Sat Dec 12 08:06:44 GMT+01:00 2009"
"1078","2009-12-13","13","12","4","2009","Sun Dec 13 02:41:35 GMT+01:00 2009"
"1079","2009-12-14","14","12","4","2009","Mon Dec 14 06:47:25 GMT+01:00 2009"
"1080","2009-12-15","15","12","4","2009","Tue Dec 15 03:42:39 GMT+01:00 2009"
"1081","2009-12-16","16","12","4","2009","Wed Dec 16 00:31:50 GMT+01:00 2009"
"1082","2009-12-17","17","12","4","2009","Thu Dec 17 04:52:37 GMT+01:00 2009"
"1083","2009-12-18","18","12","4","2009","Fri Dec 18 15:21:56 GMT+01:00 2009"
"1084","2009-12-19","19","12","4","2009","Sat Dec 19 03:07:35 GMT+01:00 2009"
"1085","2009-12-20","20","12","4","2009","Sun Dec 20 19:06:56 GMT+01:00 2009"
"1086","2009-12-21","21","12","4","2009","Mon Dec 21 23:04:50 GMT+01:00 2009"
"1087","2009-12-22","22","12","4","2009","Tue Dec 22 08:50:53 GMT+01:00 2009"
"1088","2009-12-23","23","12","4","2009","Wed Dec 23 21:04:08 GMT+01:00 2009"
"1089","2009-12-24","24","12","4","2009","Thu Dec 24 07:53:22 GMT+01:00 2009"
"1090","2009-12-25","25","12","4","2009","Fri Dec 25 12:28:05 GMT+01:00 2009"
"1091","2009-12-26","26","12","4","2009","Sat Dec 26 16:32:40 GMT+01:00 2009"
"1092","2009-12-27","27","12","4","2009","Sun Dec 27 17:08:20 GMT+01:00 2009"
"1093","2009-12-28","28","12","4","2009","Mon Dec 28 09:01:41 GMT+01:00 2009"
"1094","2009-12-29","29","12","4","2009","Tue Dec 29 14:44:09 GMT+01:00 2009"
"1095","2009-12-30","30","12","4","2009","Wed Dec 30 11:31:36 GMT+01:00 2009"
"1096","2009-12-31","31","12","4","2009","Thu Dec 31 05:41:42 GMT+01:00 2009"
"1097","2010-01-01","1","1","1","2010","Fri Jan 01 13:50:50 GMT+01:00 2010"
"1098","2010-01-02","2","1","1","2010","Sat Jan 02 03:16:23 GMT+01:00 2010"
"1099","2010-01-03","3","1","1","2010","Sun Jan 03 18:06:22 GMT+01:00 2010"
"1100","2010-01-04","4","1","1","2010","Mon Jan 04 18:25:18 GMT+01:00 2010"
"1101","2010-01-05","5","1","1","2010","Tue Jan 05 16:38:06 GMT+01:00 2010"
"1102","2010-01-06","6","1","1","2010","Wed Jan 06 21:46:44 GMT+01:00 2010"
"1103","2010-01-07","7","1","1","2010","Thu Jan 07 11:57:44 GMT+01:00 2010"
"1104","2010-01-08","8","1","1","2010","Fri Jan 08 19:13:53 GMT+01:00 2010"
"1105","2010-01-09","9","1","1","2010","Sat Jan 09 10:14:18 GMT+01:00 2010"
"1106","2010-01-10","10","1","1","2010","Sun Jan 10 06:11:36 GMT+01:00 2010"
"1107","2010-01-11","11","1","1","2010","Mon Jan 11 02:33:09 GMT+01:00 2010"
"1108","2010-01-12","12","1","1","2010","Tue Jan 12 16:28:14 GMT+01:00 2010"
"1109","2010-01-13","13","1","1","2010","Wed Jan 13 17:39:12 GMT+01:00 2010"
"1110","2010-01-14","14","1","1","2010","Thu Jan 14 18:51:40 GMT+01:00 2010"
"1111","2010-01-15","15","1","1","2010","Fri Jan 15 07:16:11 GMT+01:00 2010"
"1112","2010-01-16","16","1","1","2010","Sat Jan 16 02:48:36 GMT+01:00 2010"
"1113","2010-01-17","17","1","1","2010","Sun Jan 17 18:50:10 GMT+01:00 2010"
"1114","2010-01-18","18","1","1","2010","Mon Jan 18 15:12:43 GMT+01:00 2010"
"1115","2010-01-19","19","1","1","2010","Tue Jan 19 07:13:59 GMT+01:00 2010"
"1116","2010-01-20","20","1","1","2010","Wed Jan 20 08:32:36 GMT+01:00 2010"
"1117","2010-01-21","21","1","1","2010","Thu Jan 21 13:16:45 GMT+01:00 2010"
"1118","2010-01-22","22","1","1","2010","Fri Jan 22 00:23:36 GMT+01:00 2010"
"1119","2010-01-23","23","1","1","2010","Sat Jan 23 18:56:42 GMT+01:00 2010"
"1120","2010-01-24","24","1","1","2010","Sun Jan 24 23:02:19 GMT+01:00 2010"
"1121","2010-01-25","25","1","1","2010","Mon Jan 25 21:24:21 GMT+01:00 2010"
"1122","2010-01-26","26","1","1","2010","Tue Jan 26 12:27:22 GMT+01:00 2010"
"1123","2010-01-27","27","1","1","2010","Wed Jan 27 22:43:58 GMT+01:00 2010"
"1124","2010-01-28","28","1","1","2010","Thu Jan 28 13:35:04 GMT+01:00 2010"
"1125","2010-01-29","29","1","1","2010","Fri Jan 29 05:38:02 GMT+01:00 2010"
"1126","2010-01-30","30","1","1","2010","Sat Jan 30 15:54:22 GMT+01:00 2010"
"1127","2010-01-31","31","1","1","2010","Sun Jan 31 23:57:26 GMT+01:00 2010"
"1128","2010-02-01","1","2","1","2010","Mon Feb 01 07:31:04 GMT+01:00 2010"
"1129","2010-02-02","2","2","1","2010","Tue Feb 02 20:58:14 GMT+01:00 2010"
"1130","2010-02-03","3","2","1","2010","Wed Feb 03 19:54:29 GMT+01:00 2010"
"1131","2010-02-04","4","2","1","2010","Thu Feb 04 21:58:29 GMT+01:00 2010"
"1132","2010-02-05","5","2","1","2010","Fri Feb 05 14:35:13 GMT+01:00 2010"
"1133","2010-02-06","6","2","1","2010","Sat Feb 06 00:27:15 GMT+01:00 2010"
"1134","2010-02-07","7","2","1","2010","Sun Feb 07 21:51:46 GMT+01:00 2010"
"1135","2010-02-08","8","2","1","2010","Mon Feb 08 05:24:52 GMT+01:00 2010"
"1136","2010-02-09","9","2","1","2010","Tue Feb 09 07:52:52 GMT+01:00 2010"
"1137","2010-02-10","10","2","1","2010","Wed Feb 10 23:36:46 GMT+01:00 2010"
"1138","2010-02-11","11","2","1","2010","Thu Feb 11 21:28:06 GMT+01:00 2010"
"1139","2010-02-12","12","2","1","2010","Fri Feb 12 14:04:06 GMT+01:00 2010"
"1140","2010-02-13","13","2","1","2010","Sat Feb 13 17:59:37 GMT+01:00 2010"
"1141","2010-02-14","14","2","1","2010","Sun Feb 14 19:14:21 GMT+01:00 2010"
"1142","2010-02-15","15","2","1","2010","Mon Feb 15 15:32:59 GMT+01:00 2010"
"1143","2010-02-16","16","2","1","2010","Tue Feb 16 04:30:59 GMT+01:00 2010"
"1144","2010-02-17","17","2","1","2010","Wed Feb 17 13:10:21 GMT+01:00 2010"
"1145","2010-02-18","18","2","1","2010","Thu Feb 18 19:00:29 GMT+01:00 2010"
"1146","2010-02-19","19","2","1","2010","Fri Feb 19 15:48:24 GMT+01:00 2010"
"1147","2010-02-20","20","2","1","2010","Sat Feb 20 05:17:30 GMT+01:00 2010"
"1148","2010-02-21","21","2","1","2010","Sun Feb 21 23:07:16 GMT+01:00 2010"
"1149","2010-02-22","22","2","1","2010","Mon Feb 22 16:44:52 GMT+01:00 2010"
"1150","2010-02-23","23","2","1","2010","Tue Feb 23 19:34:28 GMT+01:00 2010"
"1151","2010-02-24","24","2","1","2010","Wed Feb 24 11:41:34 GMT+01:00 2010"
"1152","2010-02-25","25","2","1","2010","Thu Feb 25 22:23:57 GMT+01:00 2010"
"1153","2010-02-26","26","2","1","2010","Fri Feb 26 18:57:46 GMT+01:00 2010"
"1154","2010-02-27","27","2","1","2010","Sat Feb 27 14:58:14 GMT+01:00 2010"
"1155","2010-02-28","28","2","1","2010","Sun Feb 28 23:09:48 GMT+01:00 2010"
"1156","2010-03-01","1","3","1","2010","Mon Mar 01 06:11:27 GMT+01:00 2010"
"1157","2010-03-02","2","3","1","2010","Tue Mar 02 13:45:51 GMT+01:00 2010"
"1158","2010-03-03","3","3","1","2010","Wed Mar 03 20:16:32 GMT+01:00 2010"
"1159","2010-03-04","4","3","1","2010","Thu Mar 04 18:09:11 GMT+01:00 2010"
"1160","2010-03-05","5","3","1","2010","Fri Mar 05 19:46:40 GMT+01:00 2010"
"1161","2010-03-06","6","3","1","2010","Sat Mar 06 07:06:15 GMT+01:00 2010"
"1162","2010-03-07","7","3","1","2010","Sun Mar 07 08:13:26 GMT+01:00 2010"
"1163","2010-03-08","8","3","1","2010","Mon Mar 08 02:31:26 GMT+01:00 2010"
"1164","2010-03-09","9","3","1","2010","Tue Mar 09 07:39:02 GMT+01:00 2010"
"1165","2010-03-10","10","3","1","2010","Wed Mar 10 12:11:09 GMT+01:00 2010"
"1166","2010-03-11","11","3","1","2010","Thu Mar 11 20:44:57 GMT+01:00 2010"
"1167","2010-03-12","12","3","1","2010","Fri Mar 12 10:29:46 GMT+01:00 2010"
"1168","2010-03-13","13","3","1","2010","Sat Mar 13 17:42:45 GMT+01:00 2010"
"1169","2010-03-14","14","3","1","2010","Sun Mar 14 04:37:16 GMT+01:00 2010"
"1170","2010-03-15","15","3","1","2010","Mon Mar 15 02:05:14 GMT+01:00 2010"
"1171","2010-03-16","16","3","1","2010","Tue Mar 16 02:58:46 GMT+01:00 2010"
"1172","2010-03-17","17","3","1","2010","Wed Mar 17 17:20:10 GMT+01:00 2010"
"1173","2010-03-18","18","3","1","2010","Thu Mar 18 03:01:58 GMT+01:00 2010"
"1174","2010-03-19","19","3","1","2010","Fri Mar 19 11:24:43 GMT+01:00 2010"
"1175","2010-03-20","20","3","1","2010","Sat Mar 20 14:54:20 GMT+01:00 2010"
"1176","2010-03-21","21","3","1","2010","Sun Mar 21 00:11:30 GMT+01:00 2010"
"1177","2010-03-22","22","3","1","2010","Mon Mar 22 16:44:20 GMT+01:00 2010"
"1178","2010-03-23","23","3","1","2010","Tue Mar 23 09:11:24 GMT+01:00 2010"
"1179","2010-03-24","24","3","1","2010","Wed Mar 24 11:30:50 GMT+01:00 2010"
"1180","2010-03-25","25","3","1","2010","Thu Mar 25 12:48:07 GMT+01:00 2010"
"1181","2010-03-26","26","3","1","2010","Fri Mar 26 14:41:46 GMT+01:00 2010"
"1182","2010-03-27","27","3","1","2010","Sat Mar 27 12:21:32 GMT+01:00 2010"
"1183","2010-03-28","28","3","1","2010","Sun Mar 28 20:06:28 GMT+01:00 2010"
"1184","2010-03-29","29","3","1","2010","Mon Mar 29 00:25:52 GMT+01:00 2010"
"1185","2010-03-30","30","3","1","2010","Tue Mar 30 07:34:57 GMT+01:00 2010"
"1186","2010-03-31","31","3","1","2010","Wed Mar 31 09:46:46 GMT+01:00 2010"
"1187","2010-04-01","1","4","2","2010","Thu Apr 01 05:11:21 GMT+01:00 2010"
"1188","2010-04-02","2","4","2","2010","Fri Apr 02 21:14:22 GMT+01:00 2010"
"1189","2010-04-03","3","4","2","2010","Sat Apr 03 15:45:15 GMT+01:00 2010"
